fold_id,cv_tag,html_id,sent_id,text,tag
7,cv792,3832,11,"species features ben kingsley , who is completely wasted in a badly-written portrayal of a feebly amoral scientist .",pos
7,cv792,3832,12,forest whitaker and alfred molina are also served poorly by the script .,pos
7,cv792,3832,13,"the species story is relatively simple ; we have been radioing information about ourselves and our dna out into space since 1971 , and have been receiving answers for two years .",pos
7,cv792,3832,14,"( note that , in the 1970's , we really didn't know diddly about the human genome structure , and were hardly in a position to radio out a set of blueprints for human beings .",pos
7,cv792,3832,15,"even today , all we can do is give information about dna and how it works , not a copy of human dna , because we don't have it analyzed yet . )",pos
7,cv792,3832,16,"the answers we get from the unknown alien source are plans for recreating a member of the alien race , and doctor xavier finch , played by ben kingsley , is placed in charge of the attempt .",pos
7,cv792,3832,17,"the script begins to go off the deep end at this point , when the result is a beautiful young girl who can shape-shift into any of several ugly alien life forms .",pos
7,cv792,3832,18,"the first half of the film has something to offer , as "" sil , "" the alien girl , struggles with her multi-form existence , changing from beauty to lizard to giant cockroach and back again , all while trying to understand her own place in the cosmos .",pos
7,cv792,3832,19,"she seems oddly knowledgeable about human society , with glaring gaps where her social skills should be .",pos
7,cv792,3832,20,"her instincts are to mate and procreate , and some of the best scenes deal with her attempts in this area .",pos
7,cv792,3832,21,"escaping from her birth laboratory in utah , sil is pursued by a team of drafted civilians with orders to find her and kill her .",pos
7,cv792,3832,22,"she goes on an eating binge , spins herself a cocoon , and emerges as an adult , played by natasha henstridge , who goes a long way toward re-creating the sheerly inhuman beauty julie christie achieved in 1960 .",pos
7,cv792,3832,23,"the pursuers : michael madsen is an assassin/exterminator ; forrest whitaker is a convenient empath/psychic , just as though the u . s . government actually had such people on call .",pos
7,cv792,3832,24,neither is able to do much with the writing and directing provided .,pos
7,cv792,3832,25,"whitaker's role seems to be aimed at making whitaker a male copy of star trek : the next generation's "" counselor cleavage . """,pos
7,cv792,3832,26,the other members of the strike team are played by marg helgenberger and alfred molina .,pos
7,cv792,3832,27,"kingsley and whitaker are both consummate professionals , too good to not work to the best of their abilities ; but the performances donaldson elicited from the rest of the cast are disappointing and bland , and it is apparent that the direction was a bit weak .",pos
7,cv792,3832,28,"h . r . giger's design for the main form of the alien creature is actually a bit boring when we finally get to see it , although previous digital effects were done quite smoothly .",pos
7,cv792,3832,29,"the main fault of species is lack of originality ; it starts out with a wonderful , albeit borrowed , premise , and then doesn't live up to it .",pos
7,cv792,3832,30,"all we get are chase scenes and a few nice sex scenes , with a few monsters tossed in .",pos
7,cv792,3832,31,"there is no buildup of tension and suspense , no climax worthy of the name ; species is just a sequence of "" scare "" scenes stuck together .",pos
7,cv792,3832,32,"the movie is carried by its chase and sex scenes , but not rescued by them .",pos
7,cv792,3832,33,"on the other hand , as an exercise in sci-fi action/ adventure , it certainly beats the ichor out of judge dredd .",pos
7,cv792,3832,34,"species earns an extra rating point or two for having ben kingsley and natasha henstridge on board , but by and large , it's fun only for those of us who really like this sort of thing .",pos
7,cv792,3832,35,"my personal rating is three stars , but knock one or two of those off if you don't enjoy pretty unclothed ladies and bloodthirsty alien monsters .",pos
7,cv792,3832,36,"mpaa classification : r ( violence , gore , nudity , sex , language )",pos
7,cv792,3832,37,"stars : ben kingsley , michael madsen , forest whitaker , alfred molina , marg helgenberger , natasha henstridge directed by : roger donaldson produced by : frank mancuso jr . and dennis feldman typed by : dennis feldman cinematography : andrzej bartkowiak music : christopher young run time : 108 minutes aspect ratio : 2 . 35 : 1 from mgm , opens 7 july 1995",pos
7,cv793,13650,0,"as the small boats rock slowly toward the shore at omaha beach normandy on d-day , the weary , seasick soldiers take a deep breath and open the large protective shield at the back of the boat .",pos
7,cv793,13650,1,they are unaware of exactly what is going to happen .,pos
7,cv793,13650,2,one man kisses the crucifix that hangs around his neck .,pos
7,cv793,13650,3,"as the flap falls , the battle begins .",pos
7,cv793,13650,4,they are trapped like rats in a cage and proceed to be blown to pieces in the wake of enemy gunfire .,pos
7,cv793,13650,5,"amid the chaos of this massacre , stands a shot that , at least for me , hangs in the air like the girl in the little red coat in schindler's list .",pos
7,cv793,13650,6,"a soldier , clearly missing an arm , wanders around the body-strewn beach like a lost puppy .",pos
7,cv793,13650,7,we are not invited to know what he is searching for until he finds it himself .,pos
7,cv793,13650,8,"he bends over , picks up his arm and starts to carry it , probably not bothering to ask himself ; "" what now ? """,pos
7,cv793,13650,9,saving private ryan is a masterfully composed film .,pos
7,cv793,13650,10,"the direction is out of this world , surely the type of command that can win spielberg another directing oscar .",pos
7,cv793,13650,11,"the cinematography , by janusz kaminsky , is also astounding .",pos
7,cv793,13650,12,"but be forewarned , this is the most violent and graphic film i have ever seen .",pos
7,cv793,13650,13,the articles you read and the warnings you see are justified ; saving private ryan is visually as disturbing as a film can get .,pos
7,cv793,13650,14,"the question is , "" does the story and its realism justify the excessive use ? """,pos
7,cv793,13650,15,"the answer from my point of view is "" no "" .",pos
7,cv793,13650,16,"braveheart was a truly gritty , and , one would imagine , realistic battle film .",pos
7,cv793,13650,17,ryan is ten times worse .,pos
7,cv793,13650,18,"expect disembowelments , sucked in skulls , heads blown to bits , arms and legs flying across the battlefield .",pos
7,cv793,13650,19,many in the theater could not bear to watch .,pos
7,cv793,13650,20,"and it is a shame , too , because this is otherwise by far one of the standouts this year .",pos
7,cv793,13650,21,but such graphic displays may turn away even the most loyal spielberg supporters ( and academy members ) .,pos
7,cv793,13650,22,"saving private ryan takes us from the attack at omaha beach on d-day , 1944 , through into the film's primary mission .",pos
7,cv793,13650,23,"captain miller ( hanks ) assembles an 8 man crew and sets off to find a missing solider , private ryan , whose three brothers have already been killed on the battlefield .",pos
7,cv793,13650,24,"the government goes to great lengths to make sure that mrs . ryan doesn't recieve a fourth letter of condolences about her sons , that no person should suffer such injustice .",pos
7,cv793,13650,25,"miller's crew is not in favor of the mission and they begin to harbor a secret hatred for ryan , though they don't yet know him .",pos
7,cv793,13650,26,they resent having to trudge out to bring home one soldier who doesn't have any more or less right to live than any of them .,pos
7,cv793,13650,27,"this film manages to keep up a rapid pace and , though there is a lot of set up between battles , the story continues full speed to the end .",pos
7,cv793,13650,28,the pacing and dramatism of the extremely well choreographed battle scenes is really in a league of it's own .,pos
7,cv793,13650,29,"spielberg , though not a student of the "" quick cut "" school of filmmaking , takes a stab at it here , and does it better than michael bay or any of his mtv counterparts could ever hope to do it .",pos
